,CIDADE,LAT,LONG,AREA,QUARTOS,BANHEIRO,ESTACIONAMENTO,PISO,ANIMAL,MOBILIA,TAXA,ALUGUEL,IPTU,SEGURO,DESPESA_TOTAL
6772,3.0,-22.91753,-43.15985,55.0,1.0,2.0,1.0,15.0,0.0,0.0,695.0,2750.0,50.0,36.0,3531.0
6773,3.0,-22.91902,-43.1913,120.0,2.0,3.0,1.0,9.0,0.0,1.0,1264.0,2600.0,225.0,34.0,4123.0
6774,4.0,-23.52891,-46.60454,102.0,3.0,3.0,2.0,15.0,0.0,1.0,1100.0,3990.0,150.0,51.0,5291.0
6775,4.0,-23.53091,-46.64128,118.0,3.0,3.0,2.0,6.0,0.0,1.0,1200.0,3500.0,534.0,45.0,5279.0
6776,4.0,-23.58234,-46.62567,55.0,2.0,1.0,0.0,2.0,1.0,1.0,200.0,1260.0,0.0,16.0,1476.0
6777,2.0,-30.04966,-51.20797,197.0,4.0,3.0,2.0,4.0,0.0,1.0,2000.0,3200.0,325.0,47.0,5572.0
6778,3.0,-22.93668,-43.15893,45.0,1.0,1.0,0.0,1.0,1.0,0.0,750.0,3300.0,249.0,43.0,4342.0
6779,1.0,-22.91296,-47.06564,104.0,2.0,2.0,2.0,7.0,0.0,0.0,1100.0,4200.0,210.0,54.0,5564.0
6780,1.0,-22.91318,-47.06041,73.0,3.0,2.0,2.0,17.0,0.0,1.0,570.0,2400.0,125.0,31.0,3126.0
6781,2.0,-30.0384,-51.2251,55.0,1.0,1.0,0.0,2.0,0.0,0.0,320.0,1150.0,30.0,17.0,1517.0
6782,4.0,-23.52591,-46.63499,202.0,4.0,4.0,3.0,13.0,0.0,1.0,2200.0,6000.0,1000.0,77.0,9277.0
6783,4.0,-23.59861,-46.6443,54.0,2.0,1.0,1.0,3.0,0.0,1.0,660.0,1650.0,50.0,21.0,2381.0
6784,4.0,-23.57254,-46.63542,75.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1200.0,67.0,16.0,1283.0
6785,3.0,-22.93366,-43.17482,89.0,3.0,2.0,0.0,4.0,0.0,1.0,1100.0,2750.0,138.0,36.0,4024.0
6786,4.0,-23.56544,-46.60017,46.0,1.0,1.0,0.0,1.0,0.0,0.0,350.0,1800.0,0.0,23.0,2173.0
6787,4.0,-23.5258,-46.60127,61.0,3.0,2.0,1.0,4.0,0.0,1.0,550.0,3000.0,117.0,39.0,3706.0
6788,4.0,-23.55958,-46.6114,80.0,2.0,2.0,1.0,3.0,0.0,1.0,700.0,2200.0,0.0,28.0,2928.0
6789,0.0,-19.93722,-43.92377,45.0,2.0,1.0,1.0,4.0,0.0,0.0,180.0,1300.0,39.0,18.0,1537.0
6790,4.0,-23.56406,-46.62162,30.0,1.0,1.0,1.0,14.0,0.0,0.0,350.0,2580.0,83.0,33.0,3046.0
6791,4.0,-23.55517,-46.63462,300.0,4.0,4.0,6.0,1.0,0.0,1.0,550.0,3800.0,33.0,49.0,4432.0
6792,4.0,-23.58561,-46.63616,69.0,1.0,1.0,1.0,8.0,0.0,1.0,857.0,1200.0,100.0,16.0,2173.0
6793,1.0,-22.90366,-47.05863,157.0,3.0,2.0,2.0,15.0,0.0,1.0,1290.0,2200.0,208.0,28.0,3726.0
6794,3.0,-22.92237,-43.17365,30.0,1.0,1.0,0.0,3.0,0.0,1.0,314.0,700.0,0.0,10.0,1024.0
6795,0.0,-19.93811,-43.9328,32.0,1.0,1.0,0.0,9.0,1.0,1.0,300.0,1000.0,100.0,14.0,1414.0
6796,0.0,-19.92276,-43.93594,83.0,3.0,2.0,2.0,6.0,0.0,1.0,468.0,1600.0,130.0,22.0,2220.0
6797,4.0,-23.56666,-46.61669,55.0,2.0,2.0,2.0,3.0,0.0,1.0,780.0,2001.0,142.0,26.0,2949.0
6798,4.0,-23.50126,-46.64534,70.0,1.0,1.0,1.0,3.0,0.0,1.0,1000.0,2500.0,150.0,32.0,3682.0
6799,4.0,-23.57395,-46.62289,20.0,1.0,1.0,0.0,1.0,1.0,0.0,150.0,3142.0,67.0,40.0,3399.0
6800,0.0,-19.90069,-43.93006,90.0,3.0,2.0,1.0,1.0,0.0,1.0,280.0,1300.0,100.0,18.0,1698.0
6801,4.0,-23.5276,-46.60696,147.0,2.0,2.0,1.0,8.0,0.0,1.0,1400.0,4000.0,314.0,51.0,5765.0
6802,4.0,-23.50094,-46.62884,32.0,1.0,1.0,1.0,9.0,1.0,0.0,1500.0,3400.0,150.0,44.0,5094.0
6803,4.0,-23.56145,-46.6155,195.0,4.0,2.0,3.0,15.0,0.0,1.0,1475.0,2500.0,307.0,32.0,4314.0
6804,4.0,-23.59706,-46.64701,74.0,2.0,1.0,0.0,2.0,1.0,1.0,1.0,2500.0,1.0,32.0,2534.0
6805,4.0,-23.51575,-46.63586,130.0,3.0,2.0,2.0,1.0,1.0,1.0,1324.0,3250.0,571.0,42.0,5187.0
6806,1.0,-22.91566,-47.06774,60.0,2.0,3.0,0.0,1.0,1.0,0.0,938.0,1940.0,0.0,25.0,2903.0
6807,0.0,-19.91785,-43.94865,55.0,2.0,1.0,1.0,9.0,1.0,1.0,655.0,1300.0,119.0,18.0,2092.0
6808,4.0,-23.53681,-46.64804,89.0,3.0,2.0,2.0,4.0,0.0,1.0,1050.0,1540.0,115.0,20.0,2725.0
6809,2.0,-30.0049,-51.20893,70.0,2.0,2.0,2.0,11.0,0.0,1.0,700.0,3300.0,115.0,49.0,4164.0
6810,0.0,-19.92327,-43.93434,141.0,4.0,2.0,1.0,2.0,0.0,1.0,0.0,3000.0,117.0,50.0,3167.0
6811,4.0,-23.58839,-46.60656,240.0,4.0,4.0,5.0,14.0,0.0,1.0,2400.0,4500.0,750.0,58.0,7708.0
6812,4.0,-23.53273,-46.60628,178.0,3.0,4.0,4.0,18.0,0.0,1.0,2650.0,10000.0,125.0,127.0,12900.0
6813,4.0,-23.54459,-46.61201,58.0,2.0,1.0,1.0,1.0,0.0,0.0,500.0,2380.0,120.0,31.0,3031.0
6814,4.0,-23.58144,-46.62627,180.0,3.0,2.0,2.0,11.0,0.0,1.0,2750.0,7000.0,730.0,89.0,10570.0
6815,4.0,-23.56991,-46.64862,101.0,3.0,4.0,2.0,4.0,1.0,0.0,1037.0,6140.0,359.0,78.0,7614.0
6816,4.0,-23.54631,-46.61241,50.0,1.0,1.0,0.0,1.0,1.0,1.0,150.0,830.0,0.0,11.0,991.0
6817,0.0,-19.93767,-43.93792,55.0,2.0,1.0,1.0,4.0,0.0,1.0,190.0,600.0,67.0,8.0,865.0
6818,1.0,-22.91242,-47.05859,42.0,2.0,1.0,1.0,3.0,1.0,1.0,400.0,600.0,15.0,8.0,1023.0
6819,0.0,-19.92918,-43.93439,40.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,860.0,0.0,12.0,872.0
6820,4.0,-23.55454,-46.60193,78.0,2.0,2.0,2.0,8.0,0.0,0.0,1400.0,5800.0,334.0,74.0,7608.0
6821,2.0,-30.04059,-51.2037,144.0,3.0,2.0,1.0,4.0,0.0,0.0,1450.0,2740.0,269.0,41.0,4500.0
6822,3.0,-22.94834,-43.16816,70.0,3.0,1.0,1.0,7.0,0.0,1.0,680.0,1200.0,71.0,16.0,1967.0
6823,2.0,-30.02789,-51.22685,44.0,1.0,1.0,1.0,7.0,0.0,1.0,600.0,1250.0,65.0,19.0,1934.0
6824,0.0,-19.94622,-43.92154,100.0,2.0,1.0,0.0,13.0,0.0,1.0,750.0,1200.0,1680.0,16.0,3646.0
6825,4.0,-23.56064,-46.61463,47.0,2.0,1.0,0.0,7.0,0.0,0.0,390.0,1900.0,0.0,8.0,2298.0
6826,1.0,-22.91232,-47.06183,105.0,3.0,2.0,2.0,6.0,0.0,1.0,1200.0,1620.0,165.0,21.0,3006.0
6827,4.0,-23.5887,-46.62135,65.0,2.0,2.0,1.0,14.0,1.0,1.0,610.0,1300.0,3.0,17.0,1930.0
6828,4.0,-23.58477,-46.60254,65.0,3.0,2.0,1.0,2.0,0.0,1.0,512.0,1860.0,135.0,24.0,2531.0
6829,4.0,-23.56562,-46.60359,60.0,2.0,2.0,2.0,6.0,0.0,1.0,1050.0,2100.0,344.0,27.0,3521.0
6830,4.0,-23.57271,-46.60381,70.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1800.0,92.0,23.0,1915.0
6831,3.0,-22.93281,-43.16645,80.0,3.0,2.0,1.0,5.0,0.0,1.0,1150.0,1450.0,0.0,19.0,2619.0
6832,2.0,-30.00381,-51.20585,52.0,1.0,1.0,0.0,10.0,0.0,1.0,130.0,900.0,0.0,14.0,1044.0
6833,4.0,-23.53824,-46.64,380.0,4.0,5.0,6.0,8.0,0.0,0.0,3150.0,4900.0,1737.0,63.0,9850.0
6834,3.0,-22.92479,-43.17926,70.0,1.0,1.0,0.0,1.0,0.0,1.0,634.0,2400.0,263.0,31.0,3328.0
6835,4.0,-23.51676,-46.63715,45.0,2.0,1.0,1.0,4.0,0.0,0.0,430.0,2364.0,77.0,30.0,2901.0
6836,4.0,-23.53195,-46.63113,44.0,1.0,1.0,1.0,9.0,0.0,0.0,1785.0,2930.0,205.0,38.0,4958.0
6837,4.0,-23.57337,-46.63843,142.0,4.0,4.0,3.0,15.0,1.0,1.0,1661.0,2870.0,559.0,37.0,5127.0
6838,0.0,-19.90507,-43.92723,96.0,3.0,1.0,1.0,11.0,0.0,0.0,575.0,2200.0,154.0,30.0,2959.0
6839,4.0,-23.5572,-46.64397,88.0,2.0,3.0,2.0,4.0,0.0,1.0,1200.0,2803.0,496.0,36.0,4535.0
6840,4.0,-23.5393,-46.62488,169.0,3.0,4.0,3.0,9.0,0.0,1.0,1800.0,8900.0,590.0,113.0,11400.0
6841,3.0,-22.94739,-43.18156,40.0,1.0,1.0,0.0,2.0,0.0,1.0,350.0,900.0,0.0,12.0,1262.0
6842,3.0,-22.9166,-43.15229,320.0,3.0,2.0,0.0,5.0,1.0,1.0,2300.0,6000.0,292.0,78.0,8670.0
6843,4.0,-23.57044,-46.60729,82.0,1.0,2.0,1.0,1.0,1.0,0.0,1000.0,11000.0,25.0,140.0,12170.0
6844,4.0,-23.51949,-46.60422,180.0,3.0,4.0,3.0,15.0,0.0,1.0,2200.0,8900.0,782.0,113.0,12000.0
6845,4.0,-23.56594,-46.62033,340.0,4.0,4.0,4.0,4.0,0.0,0.0,3100.0,8500.0,1400.0,108.0,13110.0
6846,0.0,-19.90105,-43.93687,100.0,3.0,3.0,1.0,4.0,0.0,1.0,800.0,2300.0,206.0,31.0,3337.0
6847,4.0,-23.57699,-46.62946,160.0,3.0,3.0,3.0,9.0,0.0,0.0,2400.0,10000.0,584.0,127.0,13110.0
6848,4.0,-23.59557,-46.60854,160.0,4.0,4.0,3.0,9.0,0.0,0.0,2184.0,6500.0,858.0,83.0,9625.0
6849,1.0,-22.90672,-47.06625,100.0,3.0,2.0,2.0,3.0,0.0,1.0,885.0,1200.0,80.0,16.0,2181.0
6850,4.0,-23.52652,-46.61557,33.0,1.0,1.0,1.0,12.0,1.0,1.0,552.0,4150.0,95.0,53.0,4850.0
6851,4.0,-23.54382,-46.62812,35.0,1.0,2.0,1.0,2.0,0.0,1.0,335.0,1870.0,0.0,7.0,2212.0
6852,2.0,-30.02189,-51.2189,52.0,2.0,2.0,1.0,12.0,0.0,1.0,350.0,1900.0,42.0,28.0,2320.0
6853,4.0,-23.50507,-46.62381,180.0,3.0,2.0,2.0,6.0,0.0,1.0,2066.0,5500.0,518.0,70.0,8154.0
6854,4.0,-23.57787,-46.60225,300.0,4.0,4.0,4.0,12.0,0.0,1.0,3000.0,10000.0,1167.0,127.0,14290.0
6855,2.0,-30.03435,-51.2149,66.0,2.0,1.0,0.0,4.0,0.0,1.0,450.0,1300.0,42.0,19.0,1811.0
6856,4.0,-23.56427,-46.61986,26.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,2060.0,0.0,27.0,2087.0
6857,4.0,-23.52656,-46.64653,367.0,4.0,5.0,6.0,1.0,1.0,1.0,4384.0,8000.0,2110.0,102.0,14600.0
6858,1.0,-22.90373,-47.06757,60.0,2.0,1.0,1.0,7.0,0.0,1.0,486.0,900.0,74.0,12.0,1472.0
6859,4.0,-23.55191,-46.60015,80.0,2.0,3.0,1.0,5.0,0.0,1.0,80.0,1800.0,0.0,28.0,1908.0
6860,3.0,-22.9041,-43.16631,100.0,3.0,1.0,0.0,2.0,0.0,1.0,1290.0,1250.0,138.0,17.0,2695.0
6861,4.0,-23.58809,-46.63489,250.0,3.0,4.0,3.0,13.0,0.0,1.0,2800.0,6000.0,834.0,77.0,9711.0
6862,2.0,-30.00234,-51.22993,40.0,1.0,1.0,1.0,7.0,1.0,0.0,1300.0,1200.0,68.0,18.0,2586.0
6863,4.0,-23.52105,-46.64582,68.0,2.0,2.0,1.0,8.0,1.0,1.0,600.0,2400.0,125.0,31.0,3156.0
6864,4.0,-23.55232,-46.64929,35.0,1.0,1.0,1.0,14.0,1.0,1.0,1700.0,2000.0,275.0,26.0,4001.0
6865,4.0,-23.56474,-46.61866,21.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,3200.0,42.0,41.0,3283.0
6866,3.0,-22.917,-43.16467,45.0,1.0,1.0,0.0,8.0,0.0,0.0,1690.0,3900.0,0.0,51.0,5641.0
6867,0.0,-19.9442,-43.9272,107.0,3.0,2.0,2.0,2.0,0.0,0.0,585.0,2400.0,184.0,32.0,3201.0
6868,4.0,-23.57206,-46.64706,150.0,3.0,3.0,2.0,20.0,1.0,1.0,2300.0,4000.0,417.0,51.0,6768.0
6869,3.0,-22.9075,-43.1839,15.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,1000.0,0.0,13.0,1013.0
6870,4.0,-23.50667,-46.63878,35.0,1.0,1.0,0.0,1.0,1.0,1.0,250.0,1305.0,0.0,17.0,1572.0
6871,4.0,-23.53649,-46.62315,120.0,3.0,4.0,2.0,1.0,0.0,1.0,1500.0,3000.0,670.0,39.0,5209.0
6872,4.0,-23.58527,-46.6485,24.0,2.0,2.0,1.0,13.0,0.0,1.0,993.0,5500.0,141.0,70.0,6704.0
6873,2.0,-30.03336,-51.21182,70.0,2.0,2.0,1.0,2.0,0.0,1.0,500.0,2720.0,75.0,40.0,3335.0
6874,4.0,-23.55804,-46.63255,220.0,3.0,4.0,4.0,10.0,0.0,1.0,3500.0,7000.0,1000.0,89.0,11590.0
6875,4.0,-23.51084,-46.60161,180.0,3.0,4.0,3.0,3.0,0.0,1.0,1600.0,3500.0,65.0,45.0,5210.0
6876,2.0,-30.03603,-51.20873,148.0,3.0,2.0,3.0,3.0,0.0,0.0,1000.0,3000.0,167.0,44.0,4211.0
6877,4.0,-23.50481,-46.61285,52.0,2.0,1.0,1.0,7.0,0.0,1.0,633.0,1340.0,8.0,17.0,1998.0
6878,2.0,-30.02156,-51.21711,48.0,2.0,1.0,0.0,1.0,0.0,1.0,100.0,700.0,0.0,11.0,811.0
6879,4.0,-23.54806,-46.60199,160.0,4.0,5.0,2.0,22.0,0.0,0.0,1200.0,6800.0,500.0,87.0,8587.0
6880,4.0,-23.54944,-46.61302,40.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1000.0,56.0,13.0,1069.0
6881,4.0,-23.52939,-46.60216,40.0,1.0,1.0,0.0,2.0,1.0,0.0,685.0,2500.0,0.0,32.0,3217.0
6882,4.0,-23.51637,-46.61701,35.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,4200.0,17.0,54.0,4271.0
6883,2.0,-30.00244,-51.2187,50.0,2.0,1.0,0.0,18.0,0.0,1.0,500.0,1300.0,0.0,19.0,1819.0
6884,4.0,-23.55961,-46.63949,210.0,4.0,4.0,3.0,9.0,0.0,1.0,2100.0,9100.0,667.0,116.0,11980.0
6885,4.0,-23.54347,-46.64341,60.0,2.0,2.0,2.0,2.0,0.0,1.0,860.0,1840.0,165.0,24.0,2889.0
6886,4.0,-23.54585,-46.61546,217.0,4.0,4.0,3.0,3.0,0.0,0.0,4180.0,5000.0,1550.0,64.0,10790.0
6887,3.0,-22.93915,-43.18978,300.0,3.0,3.0,2.0,5.0,0.0,0.0,5000.0,11330.0,3334.0,146.0,19810.0
6888,1.0,-22.90317,-47.06918,139.0,3.0,5.0,3.0,3.0,0.0,0.0,1090.0,6700.0,232.0,85.0,8107.0
6889,4.0,-23.50336,-46.60889,48.0,2.0,1.0,0.0,3.0,0.0,1.0,100.0,1350.0,0.0,18.0,1468.0
6890,4.0,-23.51029,-46.61083,145.0,3.0,3.0,3.0,6.0,0.0,1.0,1100.0,12000.0,667.0,153.0,13920.0
6891,2.0,-30.00746,-51.20664,65.0,1.0,1.0,0.0,3.0,0.0,1.0,311.0,1350.0,525.0,20.0,2206.0
6892,2.0,-30.00384,-51.22055,180.0,3.0,3.0,2.0,3.0,0.0,1.0,400.0,2700.0,250.0,40.0,3390.0
6893,4.0,-23.51717,-46.64498,100.0,2.0,2.0,1.0,10.0,0.0,0.0,1300.0,1979.0,225.0,26.0,3530.0
6894,3.0,-22.90769,-43.19869,430.0,4.0,4.0,2.0,6.0,0.0,1.0,3500.0,10000.0,1119.0,129.0,14750.0
6895,4.0,-23.56668,-46.62269,315.0,4.0,5.0,5.0,20.0,1.0,1.0,2500.0,4000.0,1000.0,29.0,7529.0
6896,4.0,-23.59774,-46.60875,270.0,3.0,2.0,1.0,9.0,0.0,1.0,2300.0,3920.0,34.0,50.0,6304.0
6897,1.0,-22.91018,-47.05152,92.0,2.0,3.0,2.0,5.0,1.0,1.0,1260.0,4200.0,275.0,54.0,5789.0
6898,2.0,-30.0075,-51.22755,220.0,3.0,3.0,2.0,8.0,1.0,0.0,1636.0,10000.0,542.0,147.0,12330.0
6899,4.0,-23.51924,-46.62758,243.0,4.0,3.0,3.0,16.0,0.0,1.0,3754.0,2000.0,1324.0,26.0,7104.0
6900,4.0,-23.50191,-46.63746,260.0,4.0,5.0,5.0,3.0,0.0,0.0,0.0,15000.0,0.0,191.0,15190.0
6901,2.0,-30.03713,-51.22776,63.0,3.0,2.0,2.0,11.0,0.0,1.0,547.0,2050.0,54.0,30.0,2681.0
6902,4.0,-23.55981,-46.61244,238.0,4.0,5.0,3.0,1.0,1.0,1.0,2500.0,15000.0,375.0,58.0,17930.0
6903,4.0,-23.57035,-46.61708,60.0,2.0,2.0,2.0,15.0,0.0,1.0,692.0,1900.0,90.0,25.0,2707.0
6904,4.0,-23.56472,-46.63929,82.0,2.0,2.0,0.0,3.0,1.0,1.0,650.0,1600.0,5.0,21.0,2276.0
6905,1.0,-22.90846,-47.05726,74.0,3.0,1.0,1.0,3.0,0.0,1.0,350.0,1000.0,54.0,13.0,1417.0
6906,0.0,-19.91872,-43.94491,40.0,1.0,1.0,2.0,11.0,1.0,0.0,1000.0,3500.0,63.0,47.0,4610.0
6907,2.0,-30.01009,-51.21955,70.0,3.0,1.0,1.0,3.0,0.0,1.0,424.0,1100.0,0.0,17.0,1541.0
6908,0.0,-19.92684,-43.94257,83.0,3.0,2.0,3.0,18.0,0.0,1.0,745.0,2050.0,198.0,28.0,3021.0
6909,4.0,-23.57197,-46.64021,350.0,4.0,3.0,4.0,10.0,0.0,1.0,1600.0,7500.0,959.0,96.0,10160.0
6910,1.0,-22.91927,-47.06363,82.0,3.0,3.0,2.0,4.0,0.0,1.0,550.0,1500.0,153.0,20.0,2223.0
6911,4.0,-23.55978,-46.60683,60.0,2.0,2.0,1.0,8.0,0.0,1.0,700.0,1420.0,59.0,18.0,2197.0
6912,3.0,-22.90992,-43.16829,74.0,2.0,1.0,0.0,1.0,0.0,1.0,1148.0,1900.0,212.0,25.0,3285.0
6913,0.0,-19.94771,-43.92545,160.0,3.0,3.0,2.0,4.0,0.0,1.0,150.0,2400.0,244.0,32.0,2826.0
6914,2.0,-30.02841,-51.22374,483.0,4.0,4.0,0.0,4.0,0.0,0.0,2000.0,4900.0,1167.0,72.0,8139.0
6915,4.0,-23.5203,-46.60932,35.0,1.0,1.0,0.0,16.0,0.0,0.0,560.0,2999.0,103.0,38.0,3700.0
6916,4.0,-23.50664,-46.64244,285.0,4.0,4.0,3.0,16.0,1.0,1.0,1100.0,4500.0,359.0,58.0,6017.0
6917,0.0,-19.93797,-43.93458,50.0,2.0,1.0,1.0,3.0,0.0,1.0,230.0,1100.0,28.0,15.0,1373.0
6918,3.0,-22.94704,-43.19123,77.0,2.0,2.0,0.0,4.0,0.0,1.0,700.0,1950.0,88.0,26.0,2764.0
6919,4.0,-23.58925,-46.63443,76.0,2.0,2.0,1.0,8.0,1.0,1.0,825.0,1600.0,33.0,21.0,2479.0
6920,3.0,-22.9347,-43.18036,105.0,3.0,2.0,1.0,13.0,0.0,0.0,1200.0,12000.0,459.0,155.0,13810.0
6921,1.0,-22.8907,-47.05749,55.0,1.0,1.0,1.0,7.0,0.0,1.0,480.0,700.0,45.0,9.0,1234.0
6922,2.0,-30.00243,-51.20435,75.0,2.0,2.0,1.0,5.0,0.0,1.0,450.0,1650.0,100.0,25.0,2225.0
6923,1.0,-22.89257,-47.05145,276.0,3.0,4.0,3.0,11.0,0.0,1.0,2590.0,7000.0,594.0,89.0,10270.0
6924,0.0,-19.91868,-43.94142,70.0,2.0,2.0,1.0,3.0,0.0,1.0,523.0,1050.0,100.0,14.0,1687.0
6925,3.0,-22.92572,-43.1542,135.0,4.0,2.0,2.0,13.0,0.0,0.0,1300.0,6489.0,467.0,84.0,8340.0
6926,0.0,-19.92752,-43.94807,64.0,2.0,1.0,1.0,1.0,1.0,1.0,210.0,1200.0,0.0,16.0,1426.0
6927,0.0,-19.90945,-43.93907,76.0,2.0,1.0,1.0,1.0,0.0,1.0,277.0,700.0,59.0,10.0,1046.0
6928,0.0,-19.91061,-43.92219,85.0,2.0,1.0,1.0,1.0,1.0,1.0,735.0,2150.0,198.0,29.0,3112.0
6929,3.0,-22.93733,-43.19621,128.0,4.0,2.0,0.0,2.0,1.0,1.0,1100.0,2000.0,10.0,26.0,3136.0
6930,4.0,-23.52454,-46.60836,96.0,3.0,2.0,2.0,10.0,0.0,1.0,1616.0,1610.0,162.0,21.0,3409.0
6931,3.0,-22.94594,-43.1519,45.0,1.0,1.0,1.0,1.0,0.0,0.0,1437.0,3000.0,382.0,39.0,4858.0
6932,4.0,-23.55672,-46.6263,32.0,1.0,1.0,1.0,2.0,1.0,0.0,1500.0,3250.0,300.0,42.0,5092.0
6933,2.0,-30.02203,-51.2189,37.0,1.0,1.0,0.0,4.0,0.0,1.0,340.0,1500.0,69.0,22.0,1931.0
6934,3.0,-22.94237,-43.1798,56.0,2.0,1.0,1.0,3.0,0.0,1.0,860.0,1500.0,90.0,20.0,2470.0
6935,3.0,-22.92749,-43.18873,21.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,2800.0,0.0,37.0,2837.0
6936,4.0,-23.52078,-46.63895,53.0,2.0,1.0,1.0,7.0,1.0,1.0,600.0,1200.0,60.0,16.0,1876.0
6937,4.0,-23.58262,-46.63991,156.0,3.0,3.0,3.0,20.0,0.0,1.0,1600.0,4900.0,917.0,63.0,7480.0
6938,2.0,-30.00633,-51.21085,80.0,2.0,1.0,0.0,2.0,1.0,0.0,180.0,1250.0,0.0,19.0,1449.0
6939,4.0,-23.5338,-46.60654,74.0,2.0,2.0,2.0,8.0,1.0,1.0,870.0,3300.0,270.0,42.0,4482.0
6940,4.0,-23.58776,-46.61426,65.0,1.0,1.0,0.0,3.0,1.0,1.0,185.0,1300.0,63.0,17.0,1565.0
6941,4.0,-23.57072,-46.629,70.0,1.0,1.0,0.0,4.0,1.0,1.0,430.0,1300.0,17.0,17.0,1764.0
6942,2.0,-30.03703,-51.20302,55.0,1.0,1.0,1.0,14.0,1.0,0.0,460.0,3200.0,30.0,47.0,3737.0
6943,4.0,-23.52097,-46.61916,129.0,3.0,4.0,3.0,6.0,0.0,0.0,1650.0,2500.0,434.0,32.0,4616.0
6944,2.0,-30.03902,-51.21175,46.0,1.0,1.0,1.0,1.0,0.0,0.0,270.0,750.0,15.0,11.0,1046.0
6945,4.0,-23.5083,-46.60658,215.0,3.0,1.0,1.0,18.0,0.0,1.0,1100.0,4000.0,240.0,51.0,5391.0
6946,1.0,-22.91513,-47.05475,68.0,1.0,1.0,1.0,10.0,1.0,0.0,600.0,1000.0,48.0,13.0,1661.0
6947,4.0,-23.59253,-46.60981,82.0,3.0,1.0,1.0,8.0,1.0,1.0,709.0,1500.0,107.0,20.0,2336.0
6948,3.0,-22.92527,-43.19764,90.0,2.0,3.0,0.0,2.0,0.0,1.0,620.0,2150.0,60.0,28.0,2858.0
6949,3.0,-22.94893,-43.19506,134.0,3.0,4.0,2.0,3.0,0.0,0.0,1900.0,7000.0,466.0,91.0,9457.0
6950,1.0,-22.91892,-47.05173,53.0,2.0,1.0,1.0,1.0,0.0,1.0,310.0,510.0,16.0,7.0,843.0
6951,3.0,-22.90845,-43.18709,165.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2500.0,11.0,33.0,2544.0
6952,4.0,-23.56441,-46.63572,59.0,2.0,1.0,1.0,3.0,1.0,1.0,270.0,1400.0,417.0,18.0,2105.0
6953,2.0,-30.03833,-51.21729,55.0,1.0,1.0,1.0,3.0,0.0,1.0,340.0,900.0,50.0,14.0,1304.0
6954,3.0,-22.93564,-43.17327,80.0,2.0,2.0,1.0,12.0,1.0,1.0,580.0,1809.0,226.0,9.0,2624.0
6955,3.0,-22.91077,-43.16057,71.0,2.0,1.0,1.0,2.0,0.0,1.0,950.0,3140.0,190.0,41.0,4321.0
6956,4.0,-23.5653,-46.62446,47.0,1.0,1.0,0.0,1.0,0.0,1.0,490.0,1200.0,26.0,16.0,1732.0
6957,4.0,-23.57161,-46.64686,78.0,1.0,1.0,2.0,8.0,1.0,0.0,1980.0,6000.0,317.0,77.0,8374.0
6958,2.0,-30.0096,-51.22225,70.0,2.0,1.0,0.0,9.0,0.0,1.0,0.0,1750.0,0.0,26.0,1776.0
6959,0.0,-19.92319,-43.94773,44.0,1.0,1.0,1.0,11.0,0.0,1.0,520.0,3500.0,225.0,47.0,4292.0
6960,4.0,-23.56308,-46.60298,56.0,2.0,1.0,1.0,7.0,0.0,1.0,380.0,1500.0,40.0,20.0,1940.0
6961,0.0,-19.91497,-43.94112,70.0,3.0,2.0,2.0,10.0,1.0,1.0,360.0,1560.0,80.0,21.0,2021.0
6962,4.0,-23.50899,-46.60847,150.0,3.0,3.0,2.0,12.0,0.0,1.0,1650.0,4000.0,142.0,51.0,5843.0
6963,3.0,-22.94535,-43.17246,60.0,1.0,1.0,0.0,4.0,1.0,0.0,1400.0,2000.0,192.0,26.0,3618.0
6964,0.0,-19.94991,-43.9289,200.0,3.0,4.0,4.0,10.0,0.0,1.0,2900.0,5500.0,1021.0,74.0,9495.0
6965,4.0,-23.5178,-46.60468,250.0,4.0,5.0,4.0,5.0,1.0,1.0,3000.0,10000.0,0.0,127.0,13130.0
6966,2.0,-30.03328,-51.20583,40.0,1.0,1.0,1.0,10.0,0.0,0.0,210.0,1180.0,20.0,18.0,1428.0
6967,4.0,-23.53073,-46.63744,117.0,4.0,5.0,4.0,10.0,1.0,1.0,1523.0,3175.0,711.0,41.0,5450.0
6968,1.0,-22.90331,-47.06,104.0,3.0,1.0,0.0,3.0,1.0,1.0,600.0,650.0,69.0,9.0,1328.0
6969,3.0,-22.94345,-43.17553,120.0,3.0,1.0,0.0,3.0,1.0,1.0,800.0,4500.0,234.0,58.0,5592.0
6970,0.0,-19.92097,-43.92899,125.0,3.0,2.0,0.0,7.0,0.0,1.0,1300.0,2968.0,274.0,40.0,4582.0
6971,4.0,-23.56057,-46.62965,33.0,2.0,1.0,0.0,6.0,0.0,1.0,300.0,1900.0,0.0,25.0,2225.0
